Games played: 1, Wins: 0, Win rate: 0.00
Games played: 896, Wins: 0, Win rate: 0.00
Games played: 897, Wins: 0, Win rate: 0.00
Games played: 898, Wins: 0, Win rate: 0.00
Games played: 899, Wins: 0, Win rate: 0.00
Games played: 900, Wins: 0, Win rate: 0.00
Games played: 901, Wins: 0, Win rate: 0.00
Games played: 902, Wins: 0, Win rate: 0.00
Games played: 903, Wins: 0, Win rate: 0.00
Games played: 904, Wins: 0, Win rate: 0.00
Games played: 905, Wins: 0, Win rate: 0.00
Games played: 906, Wins: 0, Win rate: 0.00
Games played: 907, Wins: 0, Win rate: 0.00
Games played: 908, Wins: 0, Win rate: 0.00
Games played: 909, Wins: 0, Win rate: 0.00
Games played: 910, Wins: 0, Win rate: 0.00
Games played: 911, Wins: 0, Win rate: 0.00
Games played: 912, Wins: 0, Win rate: 0.00
Games played: 912, Wins: 0, Win rate: 0.00
Games played: 912, Wins: 0, Win rate: 0.00
Games played: 912, Wins: 0, Win rate: 0.00
Games played: 913, Wins: 0, Win rate: 0.00
Games played: 914, Wins: 0, Win rate: 0.00
Games played: 915, Wins: 0, Win rate: 0.00
Games played: 916, Wins: 0, Win rate: 0.00
Games played: 917, Wins: 0, Win rate: 0.00
Games played: 918, Wins: 0, Win rate: 0.00
Games played: 919, Wins: 0, Win rate: 0.00
Games played: 920, Wins: 0, Win rate: 0.00
Games played: 921, Wins: 0, Win rate: 0.00
Games played: 921, Wins: 0, Win rate: 0.00
Games played: 921, Wins: 0, Win rate: 0.00
Games played: 921, Wins: 0, Win rate: 0.00
Games played: 921, Wins: 0, Win rate: 0.00
Games played: 922, Wins: 0, Win rate: 0.00
Games played: 923, Wins: 0, Win rate: 0.00
Games played: 924, Wins: 0, Win rate: 0.00
Games played: 925, Wins: 0, Win rate: 0.00
Games played: 926, Wins: 0, Win rate: 0.00
Games played: 927, Wins: 0, Win rate: 0.00
Games played: 928, Wins: 0, Win rate: 0.00
Games played: 929, Wins: 0, Win rate: 0.00
Games played: 929, Wins: 0, Win rate: 0.00
Games played: 929, Wins: 0, Win rate: 0.00
Games played: 929, Wins: 0, Win rate: 0.00
Games played: 929, Wins: 0, Win rate: 0.00
Games played: 929, Wins: 0, Win rate: 0.00
Games played: 929, Wins: 0, Win rate: 0.00
Games played: 929, Wins: 0, Win rate: 0.00
Games played: 929, Wins: 0, Win rate: 0.00
Games played: 929, Wins: 0, Win rate: 0.00
Games played: 929, Wins: 0, Win rate: 0.00
Games played: 929, Wins: 0, Win rate: 0.00
Games played: 929, Wins: 0, Win rate: 0.00
Games played: 929, Wins: 0, Win rate: 0.00
Games played: 929, Wins: 0, Win rate: 0.00
Games played: 929, Wins: 0, Win rate: 0.00
Games played: 929, Wins: 0, Win rate: 0.00
Games played: 929, Wins: 0, Win rate: 0.00
Games played: 929, Wins: 0, Win rate: 0.00
Games played: 929, Wins: 0, Win rate: 0.00
Games played: 930, Wins: 0, Win rate: 0.00
Games played: 931, Wins: 0, Win rate: 0.00
Games played: 932, Wins: 0, Win rate: 0.00
Games played: 933, Wins: 0, Win rate: 0.00
Games played: 934, Wins: 0, Win rate: 0.00
Games played: 935, Wins: 0, Win rate: 0.00
Games played: 935, Wins: 0, Win rate: 0.00
Games played: 936, Wins: 0, Win rate: 0.00
Games played: 937, Wins: 0, Win rate: 0.00
Games played: 938, Wins: 0, Win rate: 0.00
Games played: 939, Wins: 0, Win rate: 0.00
Games played: 939, Wins: 0, Win rate: 0.00
Games played: 939, Wins: 0, Win rate: 0.00
Games played: 939, Wins: 0, Win rate: 0.00
Games played: 939, Wins: 0, Win rate: 0.00
Games played: 939, Wins: 0, Win rate: 0.00
Games played: 939, Wins: 0, Win rate: 0.00
Games played: 939, Wins: 0, Win rate: 0.00
Games played: 939, Wins: 0, Win rate: 0.00
Games played: 940, Wins: 0, Win rate: 0.00
Games played: 941, Wins: 0, Win rate: 0.00
Games played: 942, Wins: 0, Win rate: 0.00
Games played: 943, Wins: 0, Win rate: 0.00
Games played: 944, Wins: 0, Win rate: 0.00
Games played: 945, Wins: 0, Win rate: 0.00
Games played: 945, Wins: 0, Win rate: 0.00
Games played: 945, Wins: 0, Win rate: 0.00
Games played: 945, Wins: 0, Win rate: 0.00
Games played: 945, Wins: 0, Win rate: 0.00
Games played: 945, Wins: 0, Win rate: 0.00
Games played: 945, Wins: 0, Win rate: 0.00
Games played: 946, Wins: 0, Win rate: 0.00
Games played: 946, Wins: 0, Win rate: 0.00
Games played: 946, Wins: 0, Win rate: 0.00
Games played: 947, Wins: 0, Win rate: 0.00
Games played: 948, Wins: 0, Win rate: 0.00
Games played: 949, Wins: 0, Win rate: 0.00
Games played: 950, Wins: 0, Win rate: 0.00
Games played: 951, Wins: 0, Win rate: 0.00
Games played: 952, Wins: 0, Win rate: 0.00
Games played: 953, Wins: 0, Win rate: 0.00
Games played: 954, Wins: 0, Win rate: 0.00
Games played: 955, Wins: 0, Win rate: 0.00
Games played: 956, Wins: 0, Win rate: 0.00
Games played: 957, Wins: 0, Win rate: 0.00
Games played: 958, Wins: 0, Win rate: 0.00
Games played: 959, Wins: 0, Win rate: 0.00
Games played: 960, Wins: 0, Win rate: 0.00
Games played: 961, Wins: 0, Win rate: 0.00
Games played: 962, Wins: 0, Win rate: 0.00
Games played: 963, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 964, Wins: 0, Win rate: 0.00
Games played: 965, Wins: 0, Win rate: 0.00
Games played: 966, Wins: 0, Win rate: 0.00
Games played: 967, Wins: 0, Win rate: 0.00
Games played: 968, Wins: 0, Win rate: 0.00
Games played: 969, Wins: 0, Win rate: 0.00
Games played: 969, Wins: 0, Win rate: 0.00
Games played: 970, Wins: 0, Win rate: 0.00
Games played: 971, Wins: 0, Win rate: 0.00
Games played: 972, Wins: 0, Win rate: 0.00
Games played: 973, Wins: 0, Win rate: 0.00
Games played: 974, Wins: 0, Win rate: 0.00
Games played: 974, Wins: 0, Win rate: 0.00
Games played: 975, Wins: 0, Win rate: 0.00
Games played: 976, Wins: 0, Win rate: 0.00
Games played: 977, Wins: 0, Win rate: 0.00
Games played: 978, Wins: 0, Win rate: 0.00
Games played: 979, Wins: 0, Win rate: 0.00
Games played: 980, Wins: 0, Win rate: 0.00
Games played: 981, Wins: 0, Win rate: 0.00
Games played: 982, Wins: 0, Win rate: 0.00
Games played: 983, Wins: 0, Win rate: 0.00
Games played: 984, Wins: 0, Win rate: 0.00
Games played: 985, Wins: 0, Win rate: 0.00
Games played: 986, Wins: 0, Win rate: 0.00
Games played: 987, Wins: 0, Win rate: 0.00
Games played: 988, Wins: 0, Win rate: 0.00
Games played: 989, Wins: 0, Win rate: 0.00
Games played: 990, Wins: 0, Win rate: 0.00
Games played: 991, Wins: 0, Win rate: 0.00
Games played: 992, Wins: 0, Win rate: 0.00
Games played: 992, Wins: 0, Win rate: 0.00
Games played: 992, Wins: 0, Win rate: 0.00
Games played: 993, Wins: 0, Win rate: 0.00
Games played: 994, Wins: 0, Win rate: 0.00
Games played: 995, Wins: 0, Win rate: 0.00
Games played: 996, Wins: 0, Win rate: 0.00
Games played: 997, Wins: 0, Win rate: 0.00
Games played: 998, Wins: 0, Win rate: 0.00
Games played: 998, Wins: 0, Win rate: 0.00
Games played: 998, Wins: 0, Win rate: 0.00
Games played: 998, Wins: 0, Win rate: 0.00
Games played: 998, Wins: 0, Win rate: 0.00
Games played: 998, Wins: 0, Win rate: 0.00
Games played: 998, Wins: 0, Win rate: 0.00
Games played: 998, Wins: 0, Win rate: 0.00
Games played: 998, Wins: 0, Win rate: 0.00
Games played: 998, Wins: 0, Win rate: 0.00
Games played: 998, Wins: 0, Win rate: 0.00
Games played: 998, Wins: 0, Win rate: 0.00
Games played: 999, Wins: 0, Win rate: 0.00
Games played: 1000, Wins: 0, Win rate: 0.00
Total games: 1000, Total wins: 0, Win rate: 0.00
